Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Per18c,Continuous-time integral dynamics for monotone aggregative games with coupling constraints,C. D. Persis and Sergio Grammatico,2018,2018-05-08,ArXiv,abs/1805.03270,,We consider continuous-time equilibrium seeking in monotone aggregative games with coupling constraints. We propose semi-decentralized integral dynamics and prove their global convergence to a variational generalized aggregative or Nash equilibrium. The proof is based on Lyapunov arguments and invariance techniques for differential inclusions.,6,0.7,,https://www.semanticscholar.org/paper/197e8498229d3aa4191f8bfb3302f16c21a71ac0,0.5000
Che10d,"Simple negotiation schemes for agents with simple preferences: sufficiency, necessity and maximality","Y. Chevaleyre, U. Endriss, and N. Maudet",2010,2010-03-01,Autonomous Agents and Multi-Agent Systems,20,234-259,"We investigate the properties of an abstract negotiation framework where agents autonomously negotiate over allocations of indivisible resources. In this framework, reaching an allocation that is optimal may require very complex multilateral deals. Therefore, we are interested in identifying classes of valuation functions such that any negotiation conducted by means of deals involving only a single resource at a time is bound to converge to an optimal allocation whenever all agents model their preferences using these functions. In the case of negotiation with monetary side payments amongst self-interested but myopic agents, the class of modular valuation functions turns out to be such a class. That is, modularity is a sufficient condition for convergence in this framework. We also show that modularity is not a necessary condition. Indeed, there can be no condition on individual valuation functions that would be both necessary and sufficient in this sense. Evaluating conditions formulated with respect to the whole profile of valuation functions used by the agents in the system would be possible in theory, but turns out to be computationally intractable in practice. Our main result shows that the class of modular functions is maximal in the sense that no strictly larger class of valuation functions would still guarantee an optimal outcome of negotiation, even when we permit more general bilateral deals. We also establish similar results in the context of negotiation without side payments.",48,3.0,10.1007/s10458-009-9088-7,https://doi.org/10.1007/s10458-009-9088-7,0.5000
Cai23,Last-Iterate Convergence Properties of Regret-Matching Algorithms in Games,Yang Cai et al.,2023,2023-11-01,ArXiv,abs/2311.00676,,"We study last-iterate convergence properties of algorithms for solving two-player zero-sum games based on Regret Matching$^+$ (RM$^+$). Despite their widespread use for solving real games, virtually nothing is known about their last-iterate convergence. A major obstacle to analyzing RM-type dynamics is that their regret operators lack Lipschitzness and (pseudo)monotonicity. We start by showing numerically that several variants used in practice, such as RM$^+$, predictive RM$^+$ and alternating RM$^+$, all lack last-iterate convergence guarantees even on a simple $3\times 3$ matrix game. We then prove that recent variants of these algorithms based on a smoothing technique, extragradient RM$^{+}$ and smooth Predictive RM$^+$, enjoy asymptotic last-iterate convergence (without a rate), $1/\sqrt{t}$ best-iterate convergence, and when combined with restarting, linear-rate last-iterate convergence. Our analysis builds on a new characterization of the geometric structure of the limit points of our algorithms, marking a significant departure from most of the literature on last-iterate convergence. We believe that our analysis may be of independent interest and offers a fresh perspective for studying last-iterate convergence in algorithms based on non-monotone operators.",8,3.1,10.48550/arXiv.2311.00676,https://doi.org/10.48550/arXiv.2311.00676,0.5000
Lec06,Almost-Sure Convergence ofa Class ofNonautonomous Fictitious Play,N. Léchevin and A. Rabbath,2006,,,,,"A nonautonomous version ofcontinuous-time fictitious playisconsidered toachieve global asymptotic sta- bility ofauniqueNashequilibrium ofagame.Theproposed approach toproveglobal asymptotic stability consists ofcom- bining successively intimeacontinuous-time static fictitious playcharacterized by a time-varying rateofconvergence withacontinuous-time proportional derivative fictitious play, whichhasbeenrecently proposed. Convergence tothebasin ofattraction oftheempirical frequency oftheproportional derivative fictitious play, ifitexists, isobtained bymeans ofcontraction tools, reminiscent ofthesmall-gain theorem, provided a setofinequalities involving theparameter of thecontinuous-time dynamics issatisfied. Furthermore, a discrete-time fictitious playisderived fromitscontinuous- timecounterpart. Convergence withprobability onetothe unique Nashequilibrium isshown. Theapproach isillustrated withamodified version oftheShapley gameforwhichthe proposed schemeisshowntobeconvergent totheunique equilibrium withtheadditional flexibility ofselecting therate ofconvergence.",0,,,https://www.semanticscholar.org/paper/b7ce0a1b1dc4c3b20d935952a5f5123f37a61be1,0.5000
Mar09,Payoff-Based Dynamics for Multiplayer Weakly Acyclic Games,"Jason R. Marden, H. Young, Gürdal Arslan, and J. Shamma",2009,2009-02-01,SIAM J. Control. Optim.,48,373-396,"We consider repeated multiplayer games in which players repeatedly and simultaneously choose strategies from a finite set of available strategies according to some strategy adjustment process. We focus on the specific class of weakly acyclic games, which is particularly relevant for multiagent cooperative control problems. A strategy adjustment process determines how players select their strategies at any stage as a function of the information gathered over previous stages. Of particular interest are “payoff-based” processes in which, at any stage, players know only their own actions and (noise corrupted) payoffs from previous stages. In particular, players do not know the actions taken by other players and do not know the structural form of payoff functions. We introduce three different payoff-based processes for increasingly general scenarios and prove that, after a sufficiently large number of stages, player actions constitute a Nash equilibrium at any stage with arbitrarily high probability. We also show how to modify player utility functions through tolls and incentives in so-called congestion games, a special class of weakly acyclic games, to guarantee that a centralized objective can be realized as a Nash equilibrium. We illustrate the methods with a simulation of distributed routing over a network.",246,14,10.1137/070680199,https://doi.org/10.1137/070680199,0.5000
Pov22,Fixed-Time Seeking and Tracking of Time-Varying Nash Equilibria in Noncooperative Games,"J. Poveda, M. Krstić, and T. Başar",2022,2022-06-08,2022 American Control Conference (ACC),,794-799,"We study the solution of time-varying Nash equilibrium seeking and tracking problems in non-cooperative games via nonsmooth, model-based and model-free algorithms. Specifically, for potential and non-potential games, we derive tracking bounds for the actions of the players with respect to the Nash Equilibrium Trajectory (NET) of the game using the property of fixed-time input-to-state stability. We show that, in the model-based case, traditional pseudo-gradient flows achieve only exponential tracking with a residual error that is proportional to the time-variation of the NET. In contrast, exact and fixed-time tracking can be achieved by using nonsmooth dynamics with discontinuous vector fields. For continuous but non-Lipschitz dynamics, we show that the residual tracking error can be dramatically decreased whenever the learning gains of the dynamics exceed a particular threshold. In the model-free case, we derive similar semi-global practical input-to-state stability bounds using multi-time scale tools for nonsmooth systems.",4,1.0,10.23919/ACC53348.2022.9867782,https://doi.org/10.23919/ACC53348.2022.9867782,0.5000
Rom18,Dynamic Gradient Play for NE Seeking with Disturbance Rejection,Andrew R. Romano and Lacra Pavel,2018,2018-12-01,2018 IEEE Conference on Decision and Control (CDC),,346-351,"In this paper, we propose a control theoretic framework for game problems subject to external disturbances. We consider two cases: the classical setting with full information on the others' decisions, and the partial-decision information setting. The proposed agent dynamics has two components: a gradient-play component and a dynamic internal-model one, which is a reduced-order observer of the disturbance. In the case of partial-information, there is an additional component that drives agents to reach the consensus subspace, where all decision estimates are the same. In both cases, we prove that agents' dynamics converge to the Nash equilibrium, irrespective of the disturbance. Our proofs rely on input-to-state stability properties, under strong monotonicity of the pseudo-gradient and Lipschitz continuity of the extended pseudo-gradient.",9,1.2,10.1109/CDC.2018.8619504,https://doi.org/10.1109/CDC.2018.8619504,0.5000
Tat19,Learning Nash Equilibria in Monotone Games,T. Tatarenko and M. Kamgarpour,2019,2019-04-03,2019 IEEE 58th Conference on Decision and Control (CDC),,3104-3109,"We consider multi-agent decision making where each agent’s cost function depends on all agents’ strategies. We propose a distributed algorithm to learn a Nash equilibrium, whereby each agent uses only obtained values of her cost function at each joint played action, lacking any information of the functional form of her cost or other agents’ costs or strategy sets. In contrast to past work where convergent algorithms required strong monotonicity, we prove algorithm convergence under mere monotonicity assumption. This significantly widens algorithm’s applicability, such as to games with linear coupling constraints.",47,6.6,10.1109/CDC40024.2019.9029659,https://doi.org/10.1109/CDC40024.2019.9029659,0.5000
Pan06,Lyapunov Stability of Complementarity and Extended Systems,J. Pang and Jinglai Shen,2006,2006-12-01,SIAM J. Optim.,17,1056-1101,"A linear complementarity system (LCS) is a piecewise linear dynamical system consisting of a linear time-invariant ordinary differential equation (ODE) parameterized by an algebraic variable that is required to be a solution to a finite-dimensional linear complementarity problem (LCP), whose constant vector is a linear function of the differential variable. Continuing the authors’ recent investigation of the LCS from the combined point of view of system theory and mathematical programming, this paper addresses the important system-theoretic properties of exponential and asymptotic stability for an LCS with a C$^1$ state trajectory. The novelty of our approach lies in our employment of a quadratic Lyapunov function that involves the auxiliary algebraic variable of the LCS; when expressed in the state variable alone, the Lyapunov function is piecewise quadratic, and thus nonsmooth. The nonsmoothness feature invalidates standard stability analysis that is based on smooth Lyapunov functions. In addition to providing sufficient conditions for exponential stability, we establish a generalization of the well-known LaSalle invariance theorem for the asymptotic stability of a smooth dynamical system to the LCS, which is intrinsically a nonsmooth system. Sufficient matrix-theoretic copositivity conditions are introduced to facilitate the verification of the stability properties. Properly specialized, the latter conditions are satisfied by a passive-like LCS and certain hybrid linear systems having common quadratic Lyapunov functions. We provide numerical examples to illustrate the stability results. We also develop an extended local exponential stability theory for nonlinear complementarity systems and differential variational inequalities, based on a new converse theorem for ODEs with B-differentiable right-hand sides. The latter theorem asserts that the existence of a “B-differentiable Lyapunov function” is a necessary and sufficient condition for the exponential stability of an equilibrium of such a differential system.",93,4.8,10.1137/050629185,https://doi.org/10.1137/050629185,0.5000
Fla02,"Equilibrium, Evolutionary stability and Gradient Dynamics",S. Flåm,2002,2002-12-01,IGTR,4,357-370,"Considered here are equilibria, notably those that solve noncooperative games. Focus is on connections between evolutionary stability, concavity and monotonicity. It is shown that evolutionary stable points are local attractors under gradient dynamics. Such dynamics, while reflecting search for individual improvement, can incorporate myopia, imperfect knowledge and bounded rationality/competence.",65,2.8,10.1142/S0219198902000756,https://doi.org/10.1142/S0219198902000756,0.5000
